Start Station,End Station,Start Line,End Line,Travel Time (minutes)
Rohini Sector 18,Rajouri Garden,Yellow Line,Blue Line,17
Rohini Sector 18,Rajendra Place,Yellow Line,Blue Line,17
Rohini Sector 18,Tagore Garden,Yellow Line,Blue Line,17
Rohini Sector 18,Karol Bagh,Yellow Line,Blue Line,18
Rohini Sector 18,Jhandewalan,Yellow Line,Blue Line,18
Rohini Sector 18,Patel Nagar,Yellow Line,Blue Line,17
Rohini Sector 18,Shadipur,Yellow Line,Blue Line,15
Rohini Sector 18,Ramesh Nagar,Yellow Line,Blue Line,15
Rohini Sector 18,Kirti Nagar†,Yellow Line,Blue Line,15
Rohini Sector 18,Moti Nagar,Yellow Line,Blue Line,14
Rohini Sector 18,Laxmi Nagar,Yellow Line,Blue Line branch,28
Rohini Sector 18,Nirman Vihar,Yellow Line,Blue Line branch,28
Rohini Sector 18,Preet Vihar,Yellow Line,Blue Line branch,28
Rohini Sector 18,Vaishali,Yellow Line,Blue Line branch,19
Rohini Sector 18,Kaushambi,Yellow Line,Blue Line branch,32
Rohini Sector 18,Anand Vihar ISBT,Yellow Line,Blue Line branch,31
Rohini Sector 18,Karkarduma,Yellow Line,Blue Line branch,29
Rohini Sector 18,Punjabi Bagh,Yellow Line,Green Line,12
Rohini Sector 18,Ashok Park Main,Yellow Line,Green Line,12
Rohini Sector 18,Shivaji Park,Yellow Line,Green Line,11
Rohini Sector 18,Madipur,Yellow Line,Green Line,11
Rohini Sector 18,Paschim Vihar East,Yellow Line,Green Line,11
Rohini Sector 18,Paschim Vihar West,Yellow Line,Green Line,12
Rohini Sector 18,Peera Garhi,Yellow Line,Green Line,12
Rohini Sector 18,Udyog Nagar,Yellow Line,Green Line,13
Rohini Sector 18,Nangloi Railway station,Yellow Line,Green Line,16
Rohini Sector 18,Rajdhani Park,Yellow Line,Green Line,17
Rohini Sector 18,Nangloi,Yellow Line,Green Line,15
Rohini Sector 18,Mundka,Yellow Line,Green Line,19
Rohini Sector 18,Mundka Industrial Area,Yellow Line,Green Line,21
Rohini Sector 18,Ghevra,Yellow Line,Green Line,23
Rohini Sector 18,Tikri Kalan,Yellow Line,Green Line,26
Rohini Sector 18,Tikri Border,Yellow Line,Green Line,28
Rohini Sector 18,Pandit Shree Ram Sharma,Yellow Line,Green Line,29
Rohini Sector 18,Bahadurgarh City,Yellow Line,Green Line,31
Rohini Sector 18,Brigadier Hoshiyar Singh,Yellow Line,Green Line,33
Rohini Sector 18,Satguru Ramsingh Marg,Yellow Line,Green Line branch,14
Rohini Sector 18,Najafgarh,Yellow Line,Grey Line,32
Rohini Sector 18,Nangli,Yellow Line,Grey Line,28
Rohini Sector 18,Chirag Delhi,Yellow Line,Magenta Line,36
Rohini Sector 18,Greater Kailash,Yellow Line,Magenta Line,36
Rohini Sector 18,Panchsheel Park,Yellow Line,Magenta Line,35
Rohini Sector 18,Kalindi Kunj,Yellow Line,Magenta Line,41
Rohini Sector 18,Jasola Vihar Shaheen Bagh,Yellow Line,Magenta Line,40
Rohini Sector 18,Nehru Enclave,Yellow Line,Magenta Line,36
Rohini Sector 18,R.K.Puram,Yellow Line,Magenta Line,32
Rohini Sector 18,Okhla Bird Sanctuary,Yellow Line,Magenta Line,41
Rohini Sector 18,Okhla NSIC,Yellow Line,Magenta Line,36
Rohini Sector 18,Munirka,Yellow Line,Magenta Line,31
Rohini Sector 18,Shankar Vihar,Yellow Line,Magenta Line,31
Rohini Sector 18,Jamia Millia Islamia,Yellow Line,Magenta Line,37
Rohini Sector 18,Sukhdev Vihar,Yellow Line,Magenta Line,36
Rohini Sector 18,Vasant Vihar,Yellow Line,Magenta Line,30
Rohini Sector 18,Okhla Vihar,Yellow Line,Magenta Line,37
Rohini Sector 18,Sadar Bazaar Cantonment,Yellow Line,Magenta Line,28
Rohini Sector 18,Palam,Yellow Line,Magenta Line,26
Rohini Sector 18,Dashrath Puri,Yellow Line,Magenta Line,25
Rohini Sector 18,Dabri Mor-Janakpuri South,Yellow Line,Magenta Line,22
Rohini Sector 18,Delhi Aerocity,Yellow Line,Orange Line,32
Rohini Sector 18,Indira Gandhi International Airport,Yellow Line,Orange Line,32
Rohini Sector 18,Dhaula Kuan,Yellow Line,Orange Line,25
Rohini Sector 18,Shivaji Stadium,Yellow Line,Orange Line,22
Rohini Sector 18,Vinobapuri,Yellow Line,Pink Line,33
Rohini Sector 18,Bhikaji Cama Place,Yellow Line,Pink Line,30
Rohini Sector 18,Ashram,Yellow Line,Pink Line,33
Rohini Sector 18,Sarojini Nagar,Yellow Line,Pink Line,29
Rohini Sector 18,Sir Vishweshwaraiah Moti Bagh,Yellow Line,Pink Line,28
Rohini Sector 18,Hazrat Nizamuddin,Yellow Line,Pink Line,31
Rohini Sector 18,Durgabai Deshmukh South Campus,Yellow Line,Pink Line,26
Rohini Sector 18,Delhi Cantonment,Yellow Line,Pink Line,25
Rohini Sector 18,Mayur Vihar Pocket I,Yellow Line,Pink Line,33
Rohini Sector 18,Trilokpuri Sanjay Lake,Yellow Line,Pink Line,33
Rohini Sector 18,Shiv Vihar,Yellow Line,Pink Line,26
Rohini Sector 18,East Vinod Nagar – Mayur Vihar-II,Yellow Line,Pink Line,32
Rohini Sector 18,Mandawali – West Vinod Nagar,Yellow Line,Pink Line,31
Rohini Sector 18,Naraina Vihar,Yellow Line,Pink Line,19
Rohini Sector 18,IP Extension,Yellow Line,Pink Line,31
Rohini Sector 18,Mayapuri,Yellow Line,Pink Line,17
Rohini Sector 18,South,Yellow Line,Pink Line,19
Rohini Sector 18,Karkarduma Court,Yellow Line,Pink Line,27
Rohini Sector 18,Krishna Nagar,Yellow Line,Pink Line,26
Rohini Sector 18,ESI Hospital,Yellow Line,Pink Line,14
Rohini Sector 18,East Azad Nagar,Yellow Line,Pink Line,25
Rohini Sector 18,Punjabi Bagh West,Yellow Line,Pink Line,12
Rohini Sector 18,Jaffrabad,Yellow Line,Pink Line,22
Rohini Sector 18,Shakurpur,Yellow Line,Pink Line,9
Rohini Sector 18,Maujpur-Babarpur,Yellow Line,Pink Line,22
Rohini Sector 18,Gokulpuri,Yellow Line,Pink Line,23
Rohini Sector 18,Shalimar Bagh,Yellow Line,Pink Line,4
Rohini Sector 18,Majlis Park,Yellow Line,Pink Line,7
Rohini Sector 18,Shaheed Nagar,Yellow Line,Red Line,37
Rohini Sector 18,Mohan Nagar,Yellow Line,Red Line,23
Rohini Sector 18,Raj Bagh,Yellow Line,Red Line,20
Rohini Sector 18,Inderlok,Yellow Line,Red Line,19
Rohini Sector 18,Kashmere Gate,Yellow Line,Red Line,19
Rohini Sector 18,Welcome,Yellow Line,Red Line,19
Rohini Sector 18,Pul Bangash,Yellow Line,Red Line,16
Rohini Sector 18,Pratap Nagar,Yellow Line,Red Line,15
Rohini Sector 18,Tis Hazari,Yellow Line,Red Line,17
Rohini Sector 18,Shastri Park,Yellow Line,Red Line,20
Rohini Sector 18,Seelampur,Yellow Line,Red Line,22
Rohini Sector 18,Shastri Nagar,Yellow Line,Red Line,13
Rohini Sector 18,Shaheed Sthal,Yellow Line,Red Line,42
Rohini Sector 18,Shahdara,Yellow Line,Red Line,25
Rohini Sector 18,Jhilmil,Yellow Line,Red Line,28
Rohini Sector 18,Mansarovar Park,Yellow Line,Red Line,26
Rohini Sector 18,Dilshad Garden,Yellow Line,Red Line,29
Rohini Sector 18,Arthala,Yellow Line,Red Line,39
Rohini Sector 18,Major Mohit Sharma,Yellow Line,Red Line,34
Rohini Sector 18,Kanhaiya Nagar,Yellow Line,Red Line,11
Rohini Sector 18,Keshav Puram,Yellow Line,Red Line,9
Rohini Sector 18,Netaji Subhash Place,Yellow Line,Red Line,8
Rohini Sector 18,Kohat Enclave,Yellow Line,Red Line,7
Rohini Sector 18,Shyam Park,Yellow Line,Red Line,20
Rohini Sector 18,Pitam Pura,Yellow Line,Red Line,6
Rohini Sector 18,Rohini East,Yellow Line,Red Line,6
Rohini Sector 18,Rohini West,Yellow Line,Red Line,6
Rohini Sector 18,Rithala,Yellow Line,Red Line,6
Rohini Sector 18,Hindon,Yellow Line,Red Line,47
Rohini Sector 18,Lal Qila,Yellow Line,Violet Line,1806
Rohini Sector 18,Raja Nahar Singh,Yellow Line,Violet Line,72
Rohini Sector 18,Sant Surdas (Sihi),Yellow Line,Violet Line,70
Rohini Sector 18,Escorts Mujesar,Yellow Line,Violet Line,67
Rohini Sector 18,Bata Chowk,Yellow Line,Violet Line,65
Rohini Sector 18,Neelam Chowk Ajronda,Yellow Line,Violet Line,63
Rohini Sector 18,Mewala Maharajpur,Yellow Line,Violet Line,55
Rohini Sector 18,Old Faridabad,Yellow Line,Violet Line,44
Rohini Sector 18,Badarpur Border,Yellow Line,Violet Line,48
Rohini Sector 18,Tughlakabad Station,Yellow Line,Violet Line,46
Rohini Sector 18,Mohan Estate,Yellow Line,Violet Line,43
Rohini Sector 18,Sarita Vihar,Yellow Line,Violet Line,42
Rohini Sector 18,Jasola Apollo,Yellow Line,Violet Line,40
Rohini Sector 18,Harkesh Nagar Okhla,Yellow Line,Violet Line,39
Rohini Sector 18,Govind Puri,Yellow Line,Violet Line,38
Rohini Sector 18,Sector 28,Yellow Line,Violet Line,36
Rohini Sector 18,Nehru Place,Yellow Line,Violet Line,36
Rohini Sector 18,Kalkaji Mandir,Yellow Line,Violet Line,37
Rohini Sector 18,Kailash Colony,Yellow Line,Violet Line,35
Rohini Sector 18,Moolchand,Yellow Line,Violet Line,33
Rohini Sector 18,Lajpat Nagar,Yellow Line,Violet Line,32
Rohini Sector 18,Jangpura,Yellow Line,Violet Line,30
Rohini Sector 18,Jawaharlal Nehru Stadium,Yellow Line,Violet Line,30
Rohini Sector 18,Khan Market,Yellow Line,Violet Line,27
Rohini Sector 18,Janpath,Yellow Line,Violet Line,25
Rohini Sector 18,ITO,Yellow Line,Violet Line,24
Rohini Sector 18,Delhi Gate,Yellow Line,Violet Line,23
Rohini Sector 18,Jama Masjid,Yellow Line,Violet Line,21
Rohini Sector 18,Sarai,Yellow Line,Violet Line,19
Rohini Sector 18,HUDA City Centre,Yellow Line,Yellow Line,48
Rohini Sector 18,Sultanpur,Yellow Line,Yellow Line,61
Rohini Sector 18,IFFCO Chowk,Yellow Line,Yellow Line,46
Rohini Sector 18,MG Road,Yellow Line,Yellow Line,45
Rohini Sector 18,Arjan Garh,Yellow Line,Yellow Line,44
Rohini Sector 18,Sikandarpur,Yellow Line,Yellow Line,44
Rohini Sector 18,Guru Dronacharya,Yellow Line,Yellow Line,44
Rohini Sector 18,Ghitorni,Yellow Line,Yellow Line,41
Rohini Sector 18,Chhatarpur,Yellow Line,Yellow Line,39
Rohini Sector 18,Saket,Yellow Line,Yellow Line,38
Rohini Sector 18,Malviya Nagar,Yellow Line,Yellow Line,36
Rohini Sector 18,Hauz Khas,Yellow Line,Yellow Line,34
Rohini Sector 18,Green Park,Yellow Line,Yellow Line,32
Rohini Sector 18,AIIMS,Yellow Line,Yellow Line,31
Rohini Sector 18,INA,Yellow Line,Yellow Line,30
Rohini Sector 18,Jor Bagh,Yellow Line,Yellow Line,28
Rohini Sector 18,Lok Kalyan Marg,Yellow Line,Yellow Line,26
Rohini Sector 18,Udyog Bhawan,Yellow Line,Yellow Line,24
Rohini Sector 18,Central Secretariat,Yellow Line,Yellow Line,24
Rohini Sector 18,Patel Chowk,Yellow Line,Yellow Line,23
Rohini Sector 18,Rajiv Chowk,Yellow Line,Yellow Line,22
Rohini Sector 18,New Delhi,Yellow Line,Yellow Line,20
Rohini Sector 18,Chawri Bazar,Yellow Line,Yellow Line,20
Rohini Sector 18,Chandni Chowk,Yellow Line,Yellow Line,19
Rohini Sector 18,Civil Lines,Yellow Line,Yellow Line,17
Rohini Sector 18,Vidhan Sabha,Yellow Line,Yellow Line,15
Rohini Sector 18,Vishwa Vidyalaya,Yellow Line,Yellow Line,14
Rohini Sector 18,GTB Nagar,Yellow Line,Yellow Line,12
Rohini Sector 18,Model Town,Yellow Line,Yellow Line,10
Rohini Sector 18,Azadpur,Yellow Line,Yellow Line,8
Rohini Sector 18,Adarsh Nagar,Yellow Line,Yellow Line,6
Rohini Sector 18,Jahangirpuri,Yellow Line,Yellow Line,4
Rohini Sector 18,Haiderpur,Yellow Line,Yellow Line,2
Rohini Sector 18,Samaypur Badli,Yellow Line,Yellow Line,2
Samaypur Badli,Noida Sector 15,Yellow Line,Blue Line,45
Samaypur Badli,Noida Sector 16,Yellow Line,Blue Line,45
Samaypur Badli,Noida Sector 18,Yellow Line,Blue Line,45
Samaypur Badli,Noida Sector 34,Yellow Line,Blue Line,45
Samaypur Badli,Noida Sector 52,Yellow Line,Blue Line,45
Samaypur Badli,Noida Sector 59,Yellow Line,Blue Line,45
Samaypur Badli,Noida Sector 61,Yellow Line,Blue Line,45
Samaypur Badli,Noida Sector 62,Yellow Line,Blue Line,45
Samaypur Badli,Dwarka Sector 21,Yellow Line,Blue Line,35
Samaypur Badli,Botanical Garden,Yellow Line,Blue Line,42
Samaypur Badli,Dwarka Sector 8,Yellow Line,Blue Line,32
Samaypur Badli,Dwarka Sector 9,Yellow Line,Blue Line,31
Samaypur Badli,Dwarka,Yellow Line,Blue Line,32
Samaypur Badli,Noida Electronic City,Yellow Line,Blue Line,36
Samaypur Badli,Dwarka Sector 10,Yellow Line,Blue Line,30
Samaypur Badli,Dwarka Sector 11,Yellow Line,Blue Line,30
Samaypur Badli,New Ashok Nagar,Yellow Line,Blue Line,36
Samaypur Badli,Dwarka Sector 12,Yellow Line,Blue Line,30
Samaypur Badli,Mayur Vihar Extension,Yellow Line,Blue Line,34
Samaypur Badli,Dwarka Sector 13,Yellow Line,Blue Line,30
Samaypur Badli,Golf Course,Yellow Line,Blue Line,25
Samaypur Badli,Dwarka Sector 14,Yellow Line,Blue Line,29
Samaypur Badli,Mayur Vihar -I,Yellow Line,Blue Line,33
Samaypur Badli,Akshardham,Yellow Line,Blue Line,30
Samaypur Badli,Dwarka Mor,Yellow Line,Blue Line,26
Samaypur Badli,Nawada,Yellow Line,Blue Line,25
Samaypur Badli,Indraprastha,Yellow Line,Blue Line,27
Samaypur Badli,Uttam Nagar West,Yellow Line,Blue Line,24
Samaypur Badli,Supreme Court,Yellow Line,Blue Line,26
Samaypur Badli,Yamuna Bank,Yellow Line,Blue Line,28
Samaypur Badli,Uttam Nagar East,Yellow Line,Blue Line,23
Samaypur Badli,Mandi House,Yellow Line,Blue Line,25
Samaypur Badli,Janakpuri West,Yellow Line,Blue Line,22
Samaypur Badli,Barakhambha Road,Yellow Line,Blue Line,23
Samaypur Badli,Janakpuri East,Yellow Line,Blue Line,21
Samaypur Badli,Tilak Nagar,Yellow Line,Blue Line,20
Samaypur Badli,Ramakrishna Ashram Marg,Yellow Line,Blue Line,21
Samaypur Badli,Subhash Nagar,Yellow Line,Blue Line,18
Samaypur Badli,Rajouri Garden,Yellow Line,Blue Line,18
Samaypur Badli,Rajendra Place,Yellow Line,Blue Line,19
Samaypur Badli,Tagore Garden,Yellow Line,Blue Line,18
Samaypur Badli,Karol Bagh,Yellow Line,Blue Line,19
Samaypur Badli,Jhandewalan,Yellow Line,Blue Line,20
Samaypur Badli,Patel Nagar,Yellow Line,Blue Line,18
Samaypur Badli,Shadipur,Yellow Line,Blue Line,16
Samaypur Badli,Ramesh Nagar,Yellow Line,Blue Line,16
Samaypur Badli,Kirti Nagar†,Yellow Line,Blue Line,16
Samaypur Badli,Moti Nagar,Yellow Line,Blue Line,15
Samaypur Badli,Laxmi Nagar,Yellow Line,Blue Line branch,28
Samaypur Badli,Nirman Vihar,Yellow Line,Blue Line branch,29
Samaypur Badli,Preet Vihar,Yellow Line,Blue Line branch,29
Samaypur Badli,Vaishali,Yellow Line,Blue Line branch,20
Samaypur Badli,Kaushambi,Yellow Line,Blue Line branch,32
Samaypur Badli,Anand Vihar ISBT,Yellow Line,Blue Line branch,31
Samaypur Badli,Karkarduma,Yellow Line,Blue Line branch,30
Samaypur Badli,Punjabi Bagh,Yellow Line,Green Line,13
Samaypur Badli,Ashok Park Main,Yellow Line,Green Line,13
Samaypur Badli,Shivaji Park,Yellow Line,Green Line,12
Samaypur Badli,Madipur,Yellow Line,Green Line,12
Samaypur Badli,Paschim Vihar East,Yellow Line,Green Line,12
Samaypur Badli,Paschim Vihar West,Yellow Line,Green Line,13
Samaypur Badli,Peera Garhi,Yellow Line,Green Line,13
Samaypur Badli,Udyog Nagar,Yellow Line,Green Line,14
Samaypur Badli,Nangloi Railway station,Yellow Line,Green Line,16
Samaypur Badli,Rajdhani Park,Yellow Line,Green Line,18
Samaypur Badli,Nangloi,Yellow Line,Green Line,15
Samaypur Badli,Mundka,Yellow Line,Green Line,19
Samaypur Badli,Mundka Industrial Area,Yellow Line,Green Line,21
Samaypur Badli,Ghevra,Yellow Line,Green Line,24
Samaypur Badli,Tikri Kalan,Yellow Line,Green Line,26
Samaypur Badli,Tikri Border,Yellow Line,Green Line,28
Samaypur Badli,Pandit Shree Ram Sharma,Yellow Line,Green Line,29
Samaypur Badli,Bahadurgarh City,Yellow Line,Green Line,31
Samaypur Badli,Brigadier Hoshiyar Singh,Yellow Line,Green Line,33
Samaypur Badli,Satguru Ramsingh Marg,Yellow Line,Green Line branch,15
Samaypur Badli,Najafgarh,Yellow Line,Grey Line,32
Samaypur Badli,Nangli,Yellow Line,Grey Line,29
Samaypur Badli,Chirag Delhi,Yellow Line,Magenta Line,37
Samaypur Badli,Greater Kailash,Yellow Line,Magenta Line,37
Samaypur Badli,Panchsheel Park,Yellow Line,Magenta Line,36
Samaypur Badli,Kalindi Kunj,Yellow Line,Magenta Line,42
Samaypur Badli,Jasola Vihar Shaheen Bagh,Yellow Line,Magenta Line,41
Samaypur Badli,Nehru Enclave,Yellow Line,Magenta Line,38
Samaypur Badli,R.K.Puram,Yellow Line,Magenta Line,33
Samaypur Badli,Okhla Bird Sanctuary,Yellow Line,Magenta Line,42
Samaypur Badli,Okhla NSIC,Yellow Line,Magenta Line,37
Samaypur Badli,Munirka,Yellow Line,Magenta Line,33
Samaypur Badli,Shankar Vihar,Yellow Line,Magenta Line,32
Samaypur Badli,Jamia Millia Islamia,Yellow Line,Magenta Line,38
Samaypur Badli,Sukhdev Vihar,Yellow Line,Magenta Line,37
Samaypur Badli,Vasant Vihar,Yellow Line,Magenta Line,31
Samaypur Badli,Okhla Vihar,Yellow Line,Magenta Line,38
Samaypur Badli,Sadar Bazaar Cantonment,Yellow Line,Magenta Line,29
Samaypur Badli,Palam,Yellow Line,Magenta Line,27
Samaypur Badli,Dashrath Puri,Yellow Line,Magenta Line,26
Samaypur Badli,Dabri Mor-Janakpuri South,Yellow Line,Magenta Line,23
Samaypur Badli,Delhi Aerocity,Yellow Line,Orange Line,33
Samaypur Badli,Indira Gandhi International Airport,Yellow Line,Orange Line,33
Samaypur Badli,Dhaula Kuan,Yellow Line,Orange Line,26
Samaypur Badli,Shivaji Stadium,Yellow Line,Orange Line,23
Samaypur Badli,Vinobapuri,Yellow Line,Pink Line,34
Samaypur Badli,Bhikaji Cama Place,Yellow Line,Pink Line,31
Samaypur Badli,Ashram,Yellow Line,Pink Line,34
Samaypur Badli,Sarojini Nagar,Yellow Line,Pink Line,30
Samaypur Badli,Sir Vishweshwaraiah Moti Bagh,Yellow Line,Pink Line,29
Samaypur Badli,Hazrat Nizamuddin,Yellow Line,Pink Line,32
Samaypur Badli,Durgabai Deshmukh South Campus,Yellow Line,Pink Line,27
Samaypur Badli,Delhi Cantonment,Yellow Line,Pink Line,26
Samaypur Badli,Mayur Vihar Pocket I,Yellow Line,Pink Line,33
Samaypur Badli,Trilokpuri Sanjay Lake,Yellow Line,Pink Line,34
Samaypur Badli,Shiv Vihar,Yellow Line,Pink Line,26
Samaypur Badli,East Vinod Nagar – Mayur Vihar-II,Yellow Line,Pink Line,33
Samaypur Badli,Mandawali – West Vinod Nagar,Yellow Line,Pink Line,32
Samaypur Badli,Naraina Vihar,Yellow Line,Pink Line,20
Samaypur Badli,IP Extension,Yellow Line,Pink Line,32
Samaypur Badli,Mayapuri,Yellow Line,Pink Line,18
Samaypur Badli,South,Yellow Line,Pink Line,20
Samaypur Badli,Karkarduma Court,Yellow Line,Pink Line,28
Samaypur Badli,Krishna Nagar,Yellow Line,Pink Line,27
Samaypur Badli,ESI Hospital,Yellow Line,Pink Line,15
Samaypur Badli,East Azad Nagar,Yellow Line,Pink Line,26
Samaypur Badli,Punjabi Bagh West,Yellow Line,Pink Line,13
Samaypur Badli,Jaffrabad,Yellow Line,Pink Line,23
Samaypur Badli,Shakurpur,Yellow Line,Pink Line,10
Samaypur Badli,Maujpur-Babarpur,Yellow Line,Pink Line,23
Samaypur Badli,Gokulpuri,Yellow Line,Pink Line,23
Samaypur Badli,Shalimar Bagh,Yellow Line,Pink Line,5
Samaypur Badli,Majlis Park,Yellow Line,Pink Line,8
Samaypur Badli,Shaheed Nagar,Yellow Line,Red Line,38
Samaypur Badli,Mohan Nagar,Yellow Line,Red Line,24
Samaypur Badli,Raj Bagh,Yellow Line,Red Line,21
Samaypur Badli,Inderlok,Yellow Line,Red Line,20
Samaypur Badli,Kashmere Gate,Yellow Line,Red Line,20
Samaypur Badli,Welcome,Yellow Line,Red Line,20
Samaypur Badli,Pul Bangash,Yellow Line,Red Line,17
Samaypur Badli,Pratap Nagar,Yellow Line,Red Line,16
Samaypur Badli,Tis Hazari,Yellow Line,Red Line,18
Samaypur Badli,Shastri Park,Yellow Line,Red Line,21
Samaypur Badli,Seelampur,Yellow Line,Red Line,23
Samaypur Badli,Shastri Nagar,Yellow Line,Red Line,14
Samaypur Badli,Shaheed Sthal,Yellow Line,Red Line,43
Samaypur Badli,Shahdara,Yellow Line,Red Line,26
Samaypur Badli,Jhilmil,Yellow Line,Red Line,28
Samaypur Badli,Mansarovar Park,Yellow Line,Red Line,27
Samaypur Badli,Dilshad Garden,Yellow Line,Red Line,30
Samaypur Badli,Arthala,Yellow Line,Red Line,39
Samaypur Badli,Major Mohit Sharma,Yellow Line,Red Line,35
Samaypur Badli,Kanhaiya Nagar,Yellow Line,Red Line,12
Samaypur Badli,Keshav Puram,Yellow Line,Red Line,10
Samaypur Badli,Netaji Subhash Place,Yellow Line,Red Line,9
Samaypur Badli,Kohat Enclave,Yellow Line,Red Line,8
Samaypur Badli,Shyam Park,Yellow Line,Red Line,21
Samaypur Badli,Pitam Pura,Yellow Line,Red Line,7
Samaypur Badli,Rohini East,Yellow Line,Red Line,7
Samaypur Badli,Rohini West,Yellow Line,Red Line,6
Samaypur Badli,Rithala,Yellow Line,Red Line,7
Samaypur Badli,Hindon,Yellow Line,Red Line,47
Samaypur Badli,Lal Qila,Yellow Line,Violet Line,1807
Samaypur Badli,Raja Nahar Singh,Yellow Line,Violet Line,73
Samaypur Badli,Sant Surdas (Sihi),Yellow Line,Violet Line,71
Samaypur Badli,Escorts Mujesar,Yellow Line,Violet Line,68
Samaypur Badli,Bata Chowk,Yellow Line,Violet Line,66
Samaypur Badli,Neelam Chowk Ajronda,Yellow Line,Violet Line,64
Samaypur Badli,Mewala Maharajpur,Yellow Line,Violet Line,56
Samaypur Badli,Old Faridabad,Yellow Line,Violet Line,45
Samaypur Badli,Badarpur Border,Yellow Line,Violet Line,49
Samaypur Badli,Tughlakabad Station,Yellow Line,Violet Line,47
Samaypur Badli,Mohan Estate,Yellow Line,Violet Line,44
Samaypur Badli,Sarita Vihar,Yellow Line,Violet Line,43
Samaypur Badli,Jasola Apollo,Yellow Line,Violet Line,41
Samaypur Badli,Harkesh Nagar Okhla,Yellow Line,Violet Line,40
Samaypur Badli,Govind Puri,Yellow Line,Violet Line,39
Samaypur Badli,Sector 28,Yellow Line,Violet Line,37
Samaypur Badli,Nehru Place,Yellow Line,Violet Line,37
Samaypur Badli,Kalkaji Mandir,Yellow Line,Violet Line,38
Samaypur Badli,Kailash Colony,Yellow Line,Violet Line,36
Samaypur Badli,Moolchand,Yellow Line,Violet Line,34
Samaypur Badli,Lajpat Nagar,Yellow Line,Violet Line,33
Samaypur Badli,Jangpura,Yellow Line,Violet Line,31
Samaypur Badli,Jawaharlal Nehru Stadium,Yellow Line,Violet Line,31
Samaypur Badli,Khan Market,Yellow Line,Violet Line,28
Samaypur Badli,Janpath,Yellow Line,Violet Line,26
Samaypur Badli,ITO,Yellow Line,Violet Line,25
Samaypur Badli,Delhi Gate,Yellow Line,Violet Line,24
Samaypur Badli,Jama Masjid,Yellow Line,Violet Line,22
Samaypur Badli,Sarai,Yellow Line,Violet Line,20
Samaypur Badli,HUDA City Centre,Yellow Line,Yellow Line,49
Samaypur Badli,Sultanpur,Yellow Line,Yellow Line,62
Samaypur Badli,IFFCO Chowk,Yellow Line,Yellow Line,47
Samaypur Badli,MG Road,Yellow Line,Yellow Line,46
Samaypur Badli,Arjan Garh,Yellow Line,Yellow Line,45
Samaypur Badli,Sikandarpur,Yellow Line,Yellow Line,45
Samaypur Badli,Guru Dronacharya,Yellow Line,Yellow Line,45
Samaypur Badli,Ghitorni,Yellow Line,Yellow Line,42
Samaypur Badli,Chhatarpur,Yellow Line,Yellow Line,41
Samaypur Badli,Saket,Yellow Line,Yellow Line,39
Samaypur Badli,Malviya Nagar,Yellow Line,Yellow Line,37
Samaypur Badli,Hauz Khas,Yellow Line,Yellow Line,35
Samaypur Badli,Green Park,Yellow Line,Yellow Line,33
Samaypur Badli,AIIMS,Yellow Line,Yellow Line,32
Samaypur Badli,INA,Yellow Line,Yellow Line,31
Samaypur Badli,Jor Bagh,Yellow Line,Yellow Line,29
Samaypur Badli,Lok Kalyan Marg,Yellow Line,Yellow Line,27
Samaypur Badli,Udyog Bhawan,Yellow Line,Yellow Line,25
Samaypur Badli,Central Secretariat,Yellow Line,Yellow Line,25
Samaypur Badli,Patel Chowk,Yellow Line,Yellow Line,24
Samaypur Badli,Rajiv Chowk,Yellow Line,Yellow Line,23
Samaypur Badli,New Delhi,Yellow Line,Yellow Line,21
Samaypur Badli,Chawri Bazar,Yellow Line,Yellow Line,21
Samaypur Badli,Chandni Chowk,Yellow Line,Yellow Line,20
Samaypur Badli,Civil Lines,Yellow Line,Yellow Line,17
Samaypur Badli,Vidhan Sabha,Yellow Line,Yellow Line,16
Samaypur Badli,Vishwa Vidyalaya,Yellow Line,Yellow Line,14
Samaypur Badli,GTB Nagar,Yellow Line,Yellow Line,13
Samaypur Badli,Model Town,Yellow Line,Yellow Line,11
Samaypur Badli,Azadpur,Yellow Line,Yellow Line,9
Samaypur Badli,Adarsh Nagar,Yellow Line,Yellow Line,7
Samaypur Badli,Jahangirpuri,Yellow Line,Yellow Line,5
Samaypur Badli,Haiderpur,Yellow Line,Yellow Line,3
